"","ID","Release_number","interview_id","State","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","life_satisfaction","hd_occ","hd_ind","hd_wtr_unemployed","wtr_wf","hd_employ_status","wf_occ","wf_ind","hd_hrs_work_per_week","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","hd_weight","hd_height","wf_health","wf_weight","wf_height","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_change_in_marital_status","hd_edu","wf_edu"
"3235",3235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3236",3236,1,2527,4,0,857,2015,60,2,0,0,0,3,1,332,819,5,3,0,0,0,0,0,0,2,20000,0,2,180,1,0,0,0,0,0,0,0,0,2,1,1,2,1,14,0,2
"3237",3237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3238",3238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3239",3239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3240",3240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3241",3241,1,4,4,0,860,2015,74,2,0,0,0,4,3,0,0,5,3,0,0,0,0,0,0,3,0,0,4,212,6,0,0,0,0,0,0,0,0,1,1,1,2,1,14,0,2
"3242",3242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3243",3243,1,4810,4,0,860,2015,45,1,47,1,11,1,2,373,947,5,1,1,233,786,0,5,3,3,77000,21000,1,170,11,1,175,7,1,1,1,5,0,1,1,1,4,0,16,17,1
"3244",3244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3245",3245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3246",3246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3247",3247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3248",3248,1,2475,29,0,863,2015,84,2,0,0,0,3,2,0,0,5,3,0,0,0,0,0,0,6,0,0,3,110,11,0,0,0,0,0,0,0,0,1,1,5,0,99,12,0,2
"3249",3249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3250",3250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3251",3251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3252",3252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3253",3253,1,608,29,1,863,2015,49,2,0,0,0,4,2,230,847,5,3,0,0,0,0,0,0,10,31000,0,2,205,2,0,0,0,0,0,0,0,0,1,1,1,4,1,16,0,2
"3254",3254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3255",3255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3256",3256,1,7212,29,0,863,2015,27,1,27,0,0,1,2,233,786,5,1,1,323,786,0,5,12,12,70000,62000,1,155,10,1,115,6,1,1,1,5,1,1,1,1,5,1,17,17,1
"3257",3257,1,3007,28,5,863,2015,23,2,0,0,0,2,3,461,817,5,3,0,0,0,0,0,0,9,14200,0,2,165,2,0,0,0,0,0,0,0,0,1,1,1,5,99,17,0,8
"3258",3258,1,4199,10,5,863,2015,23,2,0,0,0,2,3,423,769,5,3,0,0,0,0,0,0,15,6000,0,2,180,4,0,0,0,0,0,0,0,0,1,1,1,4,0,16,0,8
"3259",3259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3260",3260,1,2994,29,1,863,2015,55,1,53,2,10,1,2,620,77,5,1,1,42,917,0,5,25,10,122000,75000,3,220,0,2,140,1,1,1,1,5,1,1,0,0,0,1,16,17,1
"3261",3261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3262",3262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3263",3263,1,7868,31,0,866,2015,53,2,0,0,0,4,3,570,77,1,3,0,0,0,0,0,0,20,27000,0,4,230,7,0,0,0,0,0,0,0,0,1,1,1,2,1,14,0,2
"3264",3264,1,2105,31,0,866,2015,29,1,30,0,0,1,2,341,748,5,1,1,220,787,0,5,8,3,58000,22000,1,171,10,1,112,2,1,1,1,5,1,1,1,1,4,1,16,17,1
"3265",3265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3266",3266,1,3525,32,0,866,2015,39,1,35,1,17,1,2,411,868,5,1,1,581,789,0,5,15,5,18000,40000,2,200,7,2,150,5,7,1,1,5,1,7,3,5,0,1,11,17,1
"3267",3267,1,700,9,0,868,2015,85,1,83,0,0,1,2,0,0,5,1,4,0,0,0,5,4,0,0,0,3,165,11,3,131,4,1,3,5,0,8,1,1,5,0,1,12,11,1
"3268",3268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3269",3269,1,2455,9,1,868,2015,65,1,0,0,0,4,2,43,199,5,2,0,0,0,0,0,0,4,220000,0,1,183,11,0,0,0,0,0,0,0,0,1,1,1,2,1,14,0,2
"3270",3270,1,8912,31,1,868,2015,50,1,50,0,0,1,2,700,939,5,1,1,365,819,0,5,12,2,90000,45000,3,200,0,2,125,5,1,1,5,0,8,1,1,5,0,8,12,12,1
"3271",3271,1,3114,37,3,868,2015,53,2,0,0,0,5,3,482,697,5,3,0,0,0,0,0,0,2,48500,0,2,138,6,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,3
"3272",3272,1,5749,9,5,868,2015,24,1,23,0,0,2,2,824,199,5,1,1,999,999,0,5,4,4,32000,32000,2,190,1,1,120,6,1,1,1,4,2,1,1,1,4,8,16,16,8
"3273",3273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3274",3274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3275",3275,1,9072,9,0,868,2015,48,2,0,1,16,5,3,260,888,5,3,0,0,0,0,0,0,10,11000,0,3,999,0,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2
"3276",3276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3277",3277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3278",3278,1,1175,37,0,869,2015,71,2,0,0,0,3,2,0,0,5,3,0,0,0,0,0,0,5,0,0,1,160,7,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,2
"3279",3279,1,6821,37,0,869,2015,38,1,41,4,4,1,2,484,738,5,1,1,462,859,0,5,21,10,427000,3000,2,165,0,1,110,3,1,1,1,5,1,1,1,1,5,1,17,17,1
"3280",3280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3281",3281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3282",3282,1,5262,24,0,873,2015,82,2,0,0,0,3,1,0,0,5,3,0,0,0,0,0,0,10,0,0,2,160,0,0,0,0,0,0,0,0,0,1,1,1,0,8,12,0,2
"3283",3283,1,8363,24,0,875,2015,71,1,68,0,0,1,2,476,517,5,1,1,500,798,0,5,15,2,0,30000,2,200,8,3,145,4,1,1,1,2,0,1,1,1,3,1,15,14,1
"3284",3284,1,5037,15,0,875,2015,70,2,0,0,0,4,1,500,287,5,3,0,0,0,0,0,0,30,18127,0,2,148,5,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,2
"3285",3285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3286",3286,1,6398,35,0,875,2015,50,1,53,0,0,1,3,481,699,5,1,1,401,868,0,5,10,5,0,0,2,260,0,3,185,4,1,1,5,0,8,1,1,1,3,8,15,12,1
"3287",3287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3288",3288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3289",3289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3290",3290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3291",3291,1,9051,15,0,875,2015,45,1,46,2,13,1,2,22,77,5,1,6,0,0,0,5,17,1,120000,0,2,200,1,2,175,6,1,1,1,2,99,1,1,1,2,99,14,14,1
"3292",3292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3293",3293,1,5328,35,4,875,2015,34,1,28,2,1,2,2,561,467,5,1,1,460,847,0,5,15,5,24000,17000,2,185,10,3,204,6,1,1,1,2,8,1,1,5,0,8,12,14,5
"3294",3294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3295",3295,1,4321,24,0,876,2015,62,1,0,0,0,4,3,915,708,5,2,0,0,0,0,0,0,12,9000,0,3,160,7,0,0,0,0,0,0,0,0,1,1,1,4,0,16,0,2
"3296",3296,1,3307,24,0,876,2015,41,1,0,0,0,4,3,814,349,5,2,0,0,0,0,0,0,998,58000,0,3,163,11,0,0,0,0,0,0,0,0,1,1,1,0,8,12,0,2
"3297",3297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3298",3298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3299",3299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3300",3300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3301",3301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3302",3302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3303",3303,1,390,45,0,878,2015,68,2,0,0,0,4,3,472,477,5,3,0,0,0,0,0,0,14,10000,0,2,110,10,0,0,0,0,0,0,0,0,1,1,5,0,1,12,0,2
"3304",3304,1,3534,45,1,878,2015,46,1,45,2,6,1,2,260,747,5,1,1,13,747,0,5,8,8,65000,70000,3,180,7,3,180,8,1,1,1,4,8,1,1,1,3,8,15,16,1
"3305",3305,1,8490,45,0,878,2015,46,1,35,1,5,1,2,202,947,5,1,1,232,786,0,5,5,5,56000,73000,2,160,6,2,180,9,1,1,1,5,1,1,1,1,4,0,16,17,1
"3306",3306,1,6226,9,0,879,2015,73,1,67,0,0,1,1,306,797,5,1,6,0,0,0,5,6,1,160000,0,2,174,11,1,998,10,1,1,5,0,8,1,1,1,5,8,17,12,1
"3307",3307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3308",3308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3309",3309,1,746,36,0,880,2015,58,1,57,0,0,1,1,941,629,5,1,1,570,727,0,5,15,5,26246,40447,4,200,10,3,190,5,1,1,5,0,8,1,1,1,4,8,16,12,1
"3310",3310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3311",3311,1,4958,4,0,880,2015,28,1,25,0,0,1,2,961,467,5,1,1,234,788,0,1,10,10,24000,15000,3,220,0,3,150,4,1,1,1,2,0,1,1,1,1,8,13,14,1
"3312",3312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3313",3313,1,220,36,1,880,2015,87,1,78,0,0,1,3,0,0,5,1,6,0,0,0,5,50,0,0,0,4,200,10,4,160,6,1,1,5,0,8,1,3,5,0,8,4,12,1
"3314",3314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3315",3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3316",3316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3317",3317,1,1582,36,1,880,2015,38,1,39,3,3,4,2,0,0,5,1,4,420,769,0,5,20,30,0,5200,2,170,10,4,270,9,1,1,1,1,0,1,1,1,2,0,14,13,1
"3318",3318,1,6670,36,1,880,2015,29,1,28,2,1,1,2,385,947,5,1,1,364,798,0,5,10,8,62000,30000,2,160,9,2,125,7,1,1,1,5,8,1,1,1,3,0,15,17,1
"3319",3319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3320",3320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3321",3321,1,4350,21,0,881,2015,63,1,64,0,0,1,2,301,798,5,1,4,0,0,0,5,10,3,385000,0,1,146,6,1,115,2,1,1,1,4,8,1,1,1,5,8,17,16,1
"3322",3322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3323",3323,1,4279,5,0,881,2015,33,1,33,0,0,1,2,12,697,5,1,1,23,789,0,5,4,6,40000,52000,1,200,3,2,120,3,1,1,1,5,0,1,1,1,4,0,16,17,1
"3324",3324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3325",3325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3326",3326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3327",3327,1,4970,14,0,885,2015,40,1,0,0,0,5,3,913,457,1,2,0,0,0,0,0,0,5,20000,0,3,240,3,0,0,0,0,0,0,0,0,1,1,5,0,1,12,0,2
"3328",3328,1,4616,14,1,885,2015,31,1,29,2,1,1,2,422,727,5,1,1,305,507,0,5,10,10,40000,90000,3,320,4,3,150,6,1,1,1,5,8,1,1,1,3,1,15,17,1
"3329",3329,1,4649,14,0,885,2015,66,1,65,0,0,1,2,0,0,5,1,4,0,0,0,5,35,20,0,0,3,292,3,4,245,8,1,1,5,0,1,1,1,5,0,1,12,12,1
"3330",3330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3331",3331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3332",3332,1,1742,6,1,890,2015,61,1,59,0,0,1,4,143,219,5,1,1,365,797,0,5,20,20,114000,37000,1,155,8,3,117,2,1,1,1,4,1,1,1,1,5,1,17,16,1
"3333",3333,1,7165,6,5,890,2015,31,1,0,0,0,2,3,0,0,5,2,0,0,0,0,0,0,998,0,0,3,225,11,0,0,0,0,0,0,0,0,1,1,5,0,0,12,0,8
"3334",3334,1,5825,9,1,891,2015,74,1,72,1,10,4,3,0,0,5,1,1,492,707,0,5,999,4,0,300000,3,210,3,9,999,0,1,1,5,0,8,1,1,1,2,8,14,12,1
"3335",3335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3336",3336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3337",3337,1,2605,5,1,891,2015,40,1,43,2,13,1,2,43,729,5,1,7,500,789,0,5,20,10,106000,26000,1,180,8,2,148,3,1,1,1,4,10,1,1,1,4,10,16,16,1
"3338",3338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3339",3339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3340",3340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3341",3341,1,2933,16,1,893,2015,50,1,50,0,0,1,1,306,819,5,1,6,0,0,0,5,40,1,1000000,0,2,280,3,2,230,7,1,1,1,1,8,1,1,1,5,8,17,13,1
"3342",3342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3343",3343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3344",3344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
